날짜,요일,주말여부,주문수,코로나발발,공휴일,복날,방학여부,평균기온,최저기온,최고기온,강우여부,강수량mm,지하철승하차인원,버스승하차인원,도마1동인구,도마2동인구,변동인구,영업가게,확진자,완치자,사망자,전국확진자,전국완치자,전국사망자,구글검색량,네이버검색량,유튜브조회수
2020-01-24,금,0,67,1,1,0,1,4.4,-0.7,11.3,0,NA,48267,NA,15214,18609,16557,30,0,0,0,1,0,0,NA,16.48247,0
2020-01-26,일,1,82,1,1,0,1,6.5,1,11.5,0,NA,54248,NA,15210,18607,16557,30,0,0,0,0,0,0,87,25.94663,0
2020-01-27,월,0,64,1,1,0,1,6,3.2,8.2,1,7.5,55389,NA,15208,18606,16557,30,0,0,0,2,0,0,NA,24.89322,0
2020-01-28,화,0,44,1,0,0,1,6.3,2.8,10.5,0,0,112980,NA,15206,18605,16557,30,0,0,0,0,0,0,NA,16.41423,0
2020-01-29,수,0,53,1,0,0,1,6.7,4.2,10,0,NA,116204,NA,15204,18604,16557,30,0,0,0,0,0,0,NA,16.03337,0
2020-01-30,목,0,70,1,0,0,1,6.1,3.2,10.6,0,NA,113822,NA,15201,18603,16557,30,0,0,0,3,0,0,NA,16.2227,0
2020-01-31,금,0,71,1,0,0,1,3.7,0.1,7.5,0,NA,117774,NA,15198,18602,16557,30,0,0,0,4,0,0,NA,21.285,0
2020-02-01,토,1,82,1,0,0,1,2.1,-2.5,7.3,0,NA,79916,NA,15199,18601,16556,30,0,0,0,1,0,0,NA,24.28561,0
2020-02-02,일,1,83,1,0,0,1,1.8,-2.3,7.6,0,NA,59361,NA,15200,18600,16555,30,0,0,0,3,0,0,85,23.31256,0
2020-02-03,월,0,46,1,0,0,1,1.5,-3.6,5.9,0,0,107305,NA,15201,18599,16554,30,0,0,0,0,0,0,NA,18.88539,0
2020-02-04,화,0,59,1,0,0,1,0.4,-5.8,7.2,1,0.7,107516,NA,15202,18598,16553,30,0,0,0,1,0,0,NA,18.56727,0
2020-02-05,수,0,52,1,0,0,1,-4.6,-8.2,0.8,1,0.1,105540,NA,15203,18597,16552,30,0,0,0,5,0,1,NA,18.86227,0
2020-02-06,목,0,57,1,0,0,1,-5,-10.5,0.8,0,NA,102384,NA,15204,18596,16551,30,0,0,0,3,0,1,NA,18.69056,0
2020-02-07,금,0,84,1,0,0,1,-1.2,-7.6,4.8,0,NA,110152,NA,15205,18595,16550,30,0,0,0,0,0,0,NA,22.68404,0
2020-02-08,토,1,62,1,0,0,1,1.6,-2.1,6.5,0,NA,75404,NA,15206,18594,16549,30,0,0,0,0,0,0,NA,25.70117,0
2020-02-09,일,1,57,1,0,0,1,0.5,-5.4,7.2,0,NA,59054,NA,15207,18593,16548,30,0,0,0,3,0,1,91,26.16898,0
2020-02-10,월,0,59,1,0,0,1,5.1,-0.2,12,0,NA,106979,NA,15208,18592,16547,30,0,0,0,0,0,1,NA,18.94813,0
2020-02-11,화,0,47,1,0,0,1,6.6,-2.1,16,0,NA,107759,NA,15209,18591,16546,30,0,0,0,1,0,0,NA,17.73291,0
2020-02-12,수,0,52,1,0,0,1,7.7,5.3,9.8,1,15.8,100638,NA,15210,18590,16545,30,0,0,0,0,0,3,NA,18.59919,0
2020-02-13,목,0,48,1,0,0,1,7.4,3.7,9.8,1,0.1,109631,NA,15211,18589,16544,30,0,0,0,0,0,0,NA,16.19078,0
2020-02-14,금,0,63,1,0,0,1,7.5,3.5,14.4,0,NA,121598,NA,15212,18587,16543,30,0,0,0,0,0,0,NA,19.33119,0
2020-02-15,토,1,73,1,0,0,1,9.9,3.2,16.8,1,1.5,84710,NA,15213,18585,16542,30,0,0,0,0,0,2,NA,21.85188,0
2020-02-16,일,1,81,1,0,0,1,0.8,-1.9,8.6,1,8.4,60010,NA,15214,18583,16541,30,0,0,0,1,0,0,72,23.60316,0
2020-02-17,월,0,67,1,0,0,1,-3.2,-5.4,0,1,0.7,108420,NA,15215,18581,16540,30,0,0,0,1,0,1,NA,19.56564,0
2020-02-18,화,0,52,1,0,0,1,-1.6,-7.2,5,1,0.1,108697,NA,15216,18579,16539,30,0,0,0,9,0,2,NA,16.61786,0
2020-02-19,수,0,46,1,0,0,1,2.1,-4,9.2,0,NA,108960,NA,15217,18577,16538,30,0,0,0,7,0,4,NA,15.89137,0
2020-02-20,목,0,73,1,0,0,1,5.3,-1.2,13,0,NA,104157,NA,15218,18575,16539,30,0,0,0,58,1,0,NA,16.42083,0
2020-02-21,금,0,71,1,0,0,1,7.3,0.2,14.9,1,2.3,97973,NA,15219,18573,16540,30,0,0,0,100,0,1,NA,21.07146,0
2020-02-22,토,1,92,1,0,0,1,6.3,1.6,10.4,1,1.2,49585,NA,15220,18571,16541,30,2,0,0,229,2,1,NA,24.34946,0
2020-02-23,일,1,84,1,0,0,1,3.7,-1.9,9.8,0,NA,26165,NA,15220,18572,16542,30,1,0,0,175,3,0,79,23.01756,0
2020-02-24,월,0,63,1,0,0,1,7.4,-2.3,15.9,1,0.4,60313,NA,15220,18573,16543,30,0,0,0,235,1,4,NA,18.33171,0
2020-02-25,화,0,81,1,0,0,1,7,6.2,9.1,1,55.3,52751,NA,15220,18574,16544,30,0,0,0,134,3,0,NA,21.56018,0
2020-02-26,수,0,61,1,0,0,1,8,4.2,14.7,0,NA,55468,NA,15220,18575,16545,30,2,0,0,284,2,2,NA,19.27064,0
2020-02-27,목,0,49,1,0,0,1,6.9,3.4,12.5,0,NA,48796,NA,15220,18576,16544,30,4,0,0,505,1,2,NA,20.02135,0
2020-02-28,금,0,99,1,0,0,1,5.1,3.7,6.7,1,4.6,46576,NA,15220,18577,16543,30,4,0,0,571,0,1,NA,31.57251,0
2020-02-29,토,1,84,1,1,0,1,7.4,3.8,12.9,0,NA,25475,NA,15220,18578,16543,30,0,0,0,813,4,1,NA,28.96486,0
2020-03-01,일,1,79,1,1,0,1,6.3,2.6,11.8,0,NA,18017,NA,15220,18579,16544,30,0,0,0,586,1,2,69,28.99568,0
2020-03-02,월,0,77,1,0,0,1,5.3,2.2,10.6,0,NA,50478,NA,15220,18579,16545,30,1,1,0,476,4,1,NA,22.67964,0
2020-03-03,화,0,70,1,0,0,1,7.2,0.1,15,0,NA,50268,NA,15219,18579,16546,30,0,0,0,600,6,3,NA,21.285,0
2020-03-04,수,0,73,1,0,0,1,4.2,0.2,8.8,0,0,50965,NA,15218,18579,16547,30,1,0,0,516,4,7,NA,21.56679,0
2020-03-05,목,0,64,1,0,0,1,3,-1.9,9.3,0,NA,50755,NA,15217,18579,16548,30,1,0,0,438,3,47,NA,21.63724,0
2020-03-06,금,0,73,1,0,0,1,4.5,-3.6,12.3,0,NA,55604,NA,15216,18579,16549,29,2,0,0,518,9,20,NA,25.31371,0
2020-03-07,토,1,99,1,0,0,1,6,2.5,10.6,0,0,31097,NA,15215,18579,16550,29,0,0,0,483,0,10,NA,26.7953,0
2020-03-08,일,1,77,1,0,0,1,8.7,-0.2,18.6,0,NA,22700,NA,15214,18579,16551,29,0,1,0,367,6,12,75,24.2658,0
2020-03-09,월,0,78,1,0,0,1,10,3,16.1,1,1.6,57075,NA,15213,18579,16552,29,1,0,0,248,1,36,NA,19.57775,0
2020-03-10,화,0,65,1,0,0,1,6.8,3.3,9.2,1,8.8,52666,NA,15212,18579,16553,29,0,0,0,131,3,81,NA,20.89644,0
2020-03-11,수,0,72,1,0,0,1,4.8,0.7,10.2,0,NA,57889,NA,15211,18579,16554,29,0,1,0,242,6,41,NA,18.83475,0
2020-03-12,목,0,47,1,0,0,1,7,-1.6,16.2,0,NA,57008,NA,15210,18579,16555,29,2,0,0,114,6,45,NA,18.85897,0
2020-03-13,금,0,75,1,0,0,1,6.6,0.9,12.4,0,NA,60973,NA,15209,18579,16556,29,2,2,0,110,1,177,NA,23.53271,0
2020-03-14,토,1,84,1,0,0,1,4.7,-2.2,11.7,0,NA,38351,NA,15208,18579,16557,29,0,0,0,107,5,204,NA,25.4502,0
2020-03-15,일,1,76,1,0,0,1,5.4,0.8,12.4,0,0,25723,NA,15207,18579,16558,29,0,0,0,76,3,120,61,23.99722,0
2020-03-16,월,0,79,1,0,0,0,4.4,-1.8,11.2,0,NA,60879,NA,15206,18579,16559,29,0,0,0,74,0,303,NA,18.24145,0
2020-03-17,화,0,58,1,0,0,0,7.8,2.6,12.8,0,NA,59555,NA,15204,18579,16560,29,0,0,0,84,6,264,NA,18.66084,0
2020-03-18,수,0,56,1,0,0,0,10.4,2.5,19.2,0,NA,62101,NA,15202,18579,16561,29,0,0,0,93,3,139,NA,17.65916,0
2020-03-19,목,0,59,1,0,0,0,10.4,6.6,15.4,0,NA,57901,NA,15200,18579,16562,29,0,0,0,152,7,407,NA,19.30697,0
2020-03-20,금,0,64,1,0,0,0,9.6,3.4,15.8,0,NA,67247,NA,15198,18579,16562,29,0,1,0,87,3,286,NA,22.75559,0
2020-03-21,토,1,70,1,0,0,0,14.6,5.6,23.1,0,NA,41164,NA,15196,18579,16562,29,0,0,0,147,8,379,NA,23.61747,0
2020-03-22,일,1,70,1,0,0,0,13.2,7.4,19.9,0,NA,28774,NA,15194,18579,16562,29,2,1,0,98,2,297,58,23.54922,0
2020-03-23,월,0,64,1,0,0,0,10.2,2.9,18.2,0,NA,62044,NA,15192,18579,16562,29,0,0,0,64,7,257,NA,18.38785,0
2020-03-24,화,0,56,1,0,0,0,11.4,3.3,19.4,0,NA,61313,NA,15190,18579,16562,29,0,0,0,76,9,341,NA,18.65533,0
2020-03-25,수,0,52,1,0,0,0,13.6,4.2,22.6,0,NA,62033,NA,15188,18578,16562,29,0,0,0,100,6,223,NA,18.91731,0
2020-03-26,목,0,65,1,0,0,0,14.2,9.4,19.4,1,1.4,58247,NA,15186,18577,16562,29,6,0,0,104,5,414,NA,19.45557,0
2020-03-27,금,0,70,1,0,0,0,11.9,5.6,14.8,1,12.6,61789,NA,15184,18576,16562,29,1,3,0,91,8,384,NA,22.64771,0
2020-03-28,토,1,79,1,0,0,0,7.5,4.1,12.4,0,NA,39275,NA,15182,18575,16562,29,0,1,0,146,5,283,NA,23.41603,0
2020-03-29,일,1,75,1,0,0,0,8.9,0.4,16.7,0,NA,27474,NA,15180,18574,16562,29,3,4,0,105,8,222,78,22.60368,0
2020-03-30,월,0,44,1,0,0,0,12.2,5.7,19.3,0,NA,61356,NA,15178,18573,16562,29,0,3,0,78,6,195,NA,17.1198,0
2020-03-31,화,0,49,1,0,0,0,12.6,3.7,20.9,0,NA,60632,NA,15176,18572,16562,29,2,1,0,125,4,180,NA,17.95636,0
2020-04-01,수,0,52,1,0,0,0,11.6,6,20.3,0,NA,61304,NA,15175,18571,16561,29,0,0,0,101,3,159,NA,18.47921,0
2020-04-02,목,0,42,1,0,0,0,10.1,2.7,18,0,NA,61178,NA,15174,18570,16560,29,0,0,0,89,4,261,NA,17.80006,0
2020-04-03,금,0,43,1,0,0,0,11,3.3,18.9,0,NA,67183,NA,15173,18569,16559,29,0,0,0,86,5,193,NA,22.46059,0
2020-04-04,토,1,68,1,0,0,0,9.5,4.3,16.6,0,NA,43642,NA,15172,18568,16558,29,0,0,0,94,3,304,NA,25.64063,0
2020-04-05,일,1,76,1,0,0,0,8,0.6,16.5,0,NA,30110,NA,15172,18567,16557,29,1,0,0,81,6,138,73,23.29935,0
2020-04-06,월,0,68,1,0,0,0,9.7,0.9,18.3,0,NA,66291,NA,15172,18566,16556,29,2,1,0,47,3,135,NA,17.7098,0
2020-04-07,화,0,35,1,0,0,0,11.5,4.5,19.2,0,NA,65689,NA,15172,18565,16555,29,0,1,0,47,6,96,NA,18.40766,0
2020-04-08,수,0,58,1,0,0,0,10.1,5.1,16.3,0,NA,66033,NA,15172,18564,16554,29,0,0,0,53,8,82,NA,19.08572,0
2020-04-09,목,0,65,1,0,0,0,9.6,2.4,16.7,0,NA,66753,NA,15172,18563,16553,29,0,0,0,39,4,197,NA,19.17928,0
2020-04-10,금,0,68,1,0,0,0,10.9,5.4,17.9,0,NA,72590,NA,15172,18562,16552,29,0,1,0,27,4,144,NA,26.32529,0
2020-04-11,토,1,73,1,0,0,0,8.9,4.6,14.7,0,NA,47156,NA,15172,18561,16551,29,0,1,0,30,3,126,NA,26.15027,0
2020-04-12,일,1,74,1,0,0,0,8.6,2.5,17.3,1,1.3,31428,NA,15172,18560,16550,29,0,1,0,32,3,125,70,26.22402,0
2020-04-13,월,0,67,1,0,0,0,10.7,4.7,18.5,0,NA,70090,NA,15172,18558,16549,29,0,0,0,25,3,79,NA,19.81221,0
2020-04-14,화,0,62,1,1,0,0,12.9,4.3,21.9,0,NA,73310,NA,15172,18556,16548,29,0,1,0,27,5,87,NA,20.8425,0
2020-04-15,수,0,62,1,1,0,0,12.8,4,21.4,0,NA,41901,NA,15172,18554,16547,29,0,0,0,27,3,82,NA,23.03517,0
2020-04-16,목,0,54,1,0,0,0,16,6,24.1,0,NA,69622,NA,15172,18552,16546,29,0,1,0,22,4,141,NA,16.35809,0
2020-04-17,금,0,58,1,0,0,0,14.3,9.7,20.5,1,4,72943,NA,15172,18550,16545,29,1,0,0,22,1,72,NA,22.70165,0
2020-04-18,토,1,71,1,0,0,0,14.2,10.4,21.2,1,0.1,52004,NA,15172,18548,16544,29,0,0,0,18,2,108,NA,23.20139,0
2020-04-19,일,1,67,1,0,0,0,11.3,9.2,14.7,1,12.4,32871,NA,15172,18546,16543,29,0,0,0,8,2,105,65,25.55257,0
2020-04-20,월,0,55,1,0,0,0,11,7.8,16.2,0,0,72192,NA,15172,18544,16542,29,0,1,0,13,2,72,NA,17.75823,0
2020-04-21,화,0,60,1,0,0,0,9,5.1,14.3,0,NA,71912,NA,15172,18542,16541,29,0,0,0,9,1,99,NA,16.87654,0
2020-04-22,수,0,67,1,0,0,0,7.3,4,11.6,0,0,71390,NA,15172,18540,16540,29,1,1,0,11,1,64,NA,17.79125,0
2020-04-23,목,0,55,1,0,0,0,9.1,4,15.1,0,NA,73274,NA,15172,18539,16539,29,0,2,0,8,2,134,NA,16.89635,0
2020-04-24,금,0,66,1,0,0,0,10.7,4.4,16.7,0,NA,82665,NA,15172,18538,16538,29,0,1,0,6,0,90,NA,20.94377,0
2020-04-25,토,1,81,1,0,0,0,14.9,9,22.6,0,NA,55119,NA,15172,18537,16537,29,0,2,0,10,0,134,NA,25.05723,0
2020-04-26,일,1,60,1,0,0,0,12.8,6.6,19.3,0,NA,39591,NA,15172,18536,16536,29,0,2,0,10,2,82,74,23.62077,0
2020-04-27,월,0,57,1,0,0,0,12.1,5.5,18.6,0,0,77207,NA,15172,18535,16535,29,0,0,0,10,1,47,NA,17.10439,0
2020-04-28,화,0,51,1,0,0,0,13.5,5.1,21.2,0,NA,78379,NA,15172,18534,16533,29,0,1,0,14,1,90,NA,17.73511,0
2020-04-29,수,0,53,1,1,0,0,16.2,8.3,24.5,0,NA,86094,NA,15172,18533,16531,29,0,0,0,9,2,68,NA,18.7577,0
2020-04-30,목,0,66,1,1,0,0,17.7,6.7,26.9,0,NA,49871,NA,15172,18532,16529,29,0,0,0,4,1,137,NA,21.09567,0
2020-05-01,금,0,58,1,1,0,0,22.4,16.4,29.3,0,NA,60912,NA,15172,18531,16528,29,0,0,0,9,1,13,NA,19.27175,0
2020-05-02,토,1,74,1,0,0,0,22.5,19.5,26.9,0,0,54870,NA,15171,18530,16527,29,0,1,0,6,2,51,NA,22.00929,0
2020-05-03,일,1,69,1,0,0,0,19.2,16.9,22.5,1,6.5,39343,NA,15170,18529,16526,29,0,0,0,13,0,60,62,22.06983,0
2020-05-04,월,0,78,1,1,0,0,20.6,14,27.4,0,NA,78940,NA,15169,18528,16525,29,0,0,1,8,2,34,NA,18.84026,0
2020-05-05,화,0,104,1,1,0,0,15.6,11.8,22.2,1,1.4,42709,NA,15169,18527,16524,29,0,0,0,3,2,66,NA,26.17779,0
2020-05-06,수,0,36,1,0,0,0,19.7,13.8,27.8,0,NA,84784,NA,15169,18526,16523,29,0,2,0,2,1,50,NA,15.76149,0
2020-05-07,목,0,47,1,0,0,0,19.6,12.3,25.9,0,NA,85956,NA,15169,18525,16522,29,1,0,0,4,1,86,NA,15.16819,0
2020-05-08,금,0,68,1,0,0,0,19.4,12.3,26.2,1,7.4,90437,NA,15169,18524,16521,29,0,0,0,12,0,65,NA,21.4369,0
2020-05-09,토,1,61,1,0,0,0,15.9,13.3,18.5,1,17.9,55996,NA,15169,18524,16520,29,0,0,0,18,0,84,NA,22.25475,0
2020-05-10,일,1,75,1,0,0,0,14.7,13.2,18.3,1,0.1,44426,NA,15169,18524,16519,29,0,0,0,34,0,42,45,20.56071,0
2020-05-11,월,0,51,1,0,0,0,18.5,14,24.4,0,0,84530,NA,15169,18524,16518,30,0,0,0,35,0,22,NA,15.46098,0
2020-05-12,화,0,55,1,0,0,0,16.5,12.1,21.1,1,0.2,83717,NA,15169,18524,16517,30,2,0,0,27,2,38,NA,15.46429,0
2020-05-13,수,0,58,1,0,0,0,16.3,9.2,22.6,0,NA,84393,NA,15169,18524,16516,30,0,0,0,26,1,25,NA,15.45328,0
2020-05-14,목,0,54,1,0,0,0,19.9,11.8,27.8,0,NA,86357,NA,15169,18524,16515,30,0,1,0,29,1,67,NA,15.91559,0
2020-05-15,금,0,78,1,0,0,0,16.7,15.2,19.9,1,24.9,84027,NA,15169,18524,16514,30,0,0,0,27,0,59,NA,22.67523,0
2020-05-16,토,1,71,1,0,0,0,17.9,15.9,20.8,0,0,65173,NA,15169,18524,16513,30,0,0,0,19,2,30,NA,22.31529,0
2020-05-17,일,1,54,1,0,0,0,21.2,15.9,28.5,0,NA,46211,NA,15169,18524,16512,30,1,0,0,13,0,37,77,19.83092,0
2020-05-18,월,0,57,1,0,0,0,20.2,13.9,27.3,1,7.6,81888,NA,15169,18524,16511,30,0,0,0,15,1,16,NA,16.2249,0
2020-05-19,화,0,63,1,0,0,0,13.5,11.7,16.7,1,3.3,79688,NA,15169,18524,16511,30,0,0,0,13,0,34,NA,15.37953,0
2020-05-20,수,0,45,1,0,0,0,14.5,8.6,20.7,0,NA,87390,NA,15169,18524,16511,30,0,0,0,32,0,128,NA,14.8919,0
2020-05-21,목,0,48,1,0,0,0,17.5,10.1,23.5,0,NA,87187,NA,15169,18524,16511,30,0,0,0,12,1,69,NA,15.29367,0
2020-05-22,금,0,60,1,0,0,0,19.1,14.5,25.7,1,8.3,94339,NA,15169,18524,16511,30,0,0,0,20,0,27,NA,17.95526,0
2020-05-23,토,1,56,1,0,0,0,20.6,14.6,26.3,0,NA,68522,NA,15169,18524,16511,30,1,1,0,23,2,32,NA,21.22446,0
2020-05-24,일,1,73,1,0,0,0,19.8,16.2,24,1,2.8,45712,NA,15169,18524,16511,30,0,0,0,25,0,19,71,19.59646,0
2020-05-25,월,0,59,1,0,0,0,17.8,14.4,22.2,0,NA,87275,NA,15169,18524,16511,30,0,0,0,16,1,13,NA,14.17972,0
2020-05-26,화,0,50,1,0,0,0,19.6,14.9,24.9,0,0,86728,NA,15169,18524,16511,30,0,0,0,19,2,49,NA,14.57929,0
2020-05-27,수,0,55,1,0,0,0,19.1,13.4,25.2,0,0,88319,NA,15169,18524,16511,30,0,0,0,40,0,20,NA,13.57212,0
2020-05-28,목,0,38,1,0,0,0,19.1,12.7,25.3,0,NA,87581,NA,15169,18524,16511,30,0,0,0,79,0,45,NA,13.26061,0
2020-05-29,금,0,65,1,0,0,0,21.5,16.1,27.6,0,NA,96833,NA,15169,18524,16511,30,0,2,0,58,0,23,NA,17.19135,0
2020-05-30,토,1,58,1,0,0,0,22.7,15.8,29.1,0,NA,66669,NA,15169,18524,16511,30,0,0,0,39,0,35,NA,20.45834,0
2020-05-31,일,1,59,1,0,0,0,21.9,16.7,27.3,0,NA,47197,NA,15169,18524,16511,30,1,0,0,27,1,7,58,19.22331,0
2020-06-01,월,0,53,1,0,0,0,21.1,16.3,26.5,1,0.6,87191,NA,15167,18524,16509,31,0,0,0,35,1,17,NA,12.5,0
2020-06-02,화,0,62,1,0,0,0,20.1,15,23.2,0,0,84697,NA,15165,18524,16507,31,0,0,0,38,1,24,NA,13.30353,0
2020-06-03,수,0,49,1,0,0,0,23.3,19.3,28.8,0,0,87667,NA,15163,18524,16505,31,0,0,0,49,1,21,NA,13.19236,0
2020-06-04,목,0,41,1,0,0,0,25.3,21.9,30.9,0,NA,89459,NA,15161,18524,16503,31,0,0,0,39,0,32,NA,14.7455,0
2020-06-05,금,0,68,1,1,0,0,25.4,22,30.8,0,NA,96628,NA,15159,18524,16501,31,0,0,0,39,0,7,NA,18.59699,0
2020-06-06,토,1,64,1,1,0,0,24.7,20,31.3,1,3.4,60916,NA,15157,18523,16499,31,0,0,0,51,0,25,NA,21.65265,0
2020-06-07,일,1,63,1,0,0,0,24,20.3,30.1,0,0,47279,NA,15155,18522,16497,31,0,0,0,57,0,21,55,18.82485,0
2020-06-08,월,0,57,1,0,0,0,26.2,19.4,32.7,0,NA,86657,NA,15153,18521,16495,31,0,1,0,38,0,11,NA,13.07458,0
2020-06-09,화,0,54,1,0,0,0,27.3,20.3,34.3,0,NA,88435,NA,15151,18520,16493,31,0,0,0,38,1,26,NA,13.52478,0
2020-06-10,수,0,53,1,0,0,0,26.1,21.6,34.2,1,58.7,85690,NA,15149,18519,16491,31,0,0,0,50,2,22,NA,15.08123,0
2020-06-11,목,0,51,1,0,0,0,25.4,20.9,30.8,1,27.7,87689,NA,15147,18518,16489,31,0,0,0,45,0,43,NA,14.2876,0
2020-06-12,금,0,63,1,0,0,0,24.4,22,26.6,1,3.6,94160,NA,15145,18517,16487,31,0,0,0,56,1,15,NA,18.82264,0
2020-06-13,토,1,73,1,0,0,0,24.4,21.1,29.9,1,19.6,64285,NA,15143,18516,16485,31,0,0,0,48,0,22,NA,21.22336,0
2020-06-14,일,1,57,1,0,0,0,24.4,21.3,28.3,1,0.8,47174,NA,15141,18515,16483,31,0,0,0,33,0,27,66,18.95033,0
2020-06-15,월,0,81,1,0,0,0,23.3,18.7,29,0,NA,90740,NA,15139,18514,16481,31,0,0,0,37,0,12,NA,13.46204,0
2020-06-16,화,0,56,1,0,0,0,24.2,18.7,29.5,0,NA,88256,NA,15137,18513,16479,31,3,0,0,34,1,30,NA,13.05697,0
2020-06-17,수,0,66,1,0,0,0,23.5,20.5,27.8,0,NA,82968,NA,15136,18512,16477,31,5,0,0,43,1,14,NA,13.27161,0
2020-06-18,목,0,59,1,0,0,0,20.9,19.9,22.2,1,0.7,78374,NA,15135,18511,16475,31,7,1,0,59,1,26,NA,14.2931,0
2020-06-19,금,0,73,1,0,0,0,24,18.8,29.2,0,0,84205,NA,15134,18510,16473,31,6,0,0,49,0,35,NA,16.84682,0
2020-06-20,토,1,87,1,0,0,0,24.8,20.2,29.4,1,0.1,49225,NA,15133,18509,16471,31,5,0,0,67,0,21,NA,19.2057,0
2020-06-21,일,1,89,1,0,0,0,26.2,20.4,32.2,0,NA,33958,NA,15132,18508,16469,31,10,0,0,48,0,12,77,17.59092,0
2020-06-22,월,0,52,1,0,0,0,27.2,20.7,33.8,0,NA,73438,NA,15131,18507,16467,31,0,0,0,17,0,13,NA,12.20059,0
2020-06-23,화,0,55,1,0,0,0,27,21.8,31.6,0,NA,72621,NA,15130,18508,16465,31,4,0,0,46,1,27,NA,12.62328,0
2020-06-24,수,0,62,1,0,0,0,23,21.3,26.2,1,7.3,70297,NA,15129,18509,16463,31,8,0,0,51,0,22,NA,14.62662,0
2020-06-25,목,0,60,1,0,0,0,21.8,20.2,22.8,1,3.9,71485,NA,15128,18510,16461,31,4,0,0,28,1,44,NA,13.59633,0
2020-06-26,금,0,66,1,0,0,0,23.2,19.7,27.6,1,0.1,78792,NA,15127,18511,16459,31,4,0,0,39,0,198,NA,16.77637,0
2020-06-27,토,1,65,1,0,0,0,24.6,20,30.3,0,0,49192,NA,15126,18511,16457,31,2,0,0,51,0,145,NA,18.6146,0
2020-06-28,일,1,53,1,0,0,0,24.8,19.7,30,0,NA,34748,NA,15125,18511,16455,31,6,0,0,62,0,47,69,17.40599,0
2020-06-29,월,0,66,1,0,0,0,22.4,20.3,27.6,1,41.5,72799,NA,15124,18511,16453,31,2,0,0,42,0,65,NA,13.39269,0
2020-06-30,화,0,77,1,0,0,0,20.3,18.3,21.5,1,24.5,68573,NA,15123,18511,16454,31,5,0,0,42,0,108,NA,13.58422,0
2020-07-01,수,0,55,1,0,0,0,20.9,17.3,24.3,1,0.2,73976,NA,15122,18511,16453,31,4,0,0,51,0,76,NA,12.70143,0
2020-07-02,목,0,42,1,0,0,0,23.5,17.7,28.8,0,NA,74186,NA,15121,18511,16452,31,1,0,0,54,0,71,NA,12.74876,0
2020-07-03,금,0,41,1,0,0,0,22,19.1,24.6,1,1,78722,NA,15120,18511,16451,31,4,1,0,63,0,75,NA,17.34655,0
2020-07-04,토,1,47,1,0,0,0,21.7,18.8,26.6,0,0,50871,NA,15119,18511,16450,31,3,0,0,63,1,52,NA,19.96851,0
2020-07-05,일,1,43,1,0,0,0,23.5,20.2,27,0,NA,35279,NA,15118,18511,16449,31,8,3,0,61,0,21,48,16.85562,0
2020-07-06,월,0,49,1,0,0,0,24.3,19.9,29.5,1,0.2,75368,NA,15117,18511,16448,31,2,1,1,46,1,16,NA,12.0663,0
2020-07-07,화,0,44,1,0,0,0,24.7,22.5,28.7,1,0.2,75254,NA,15116,18511,16447,31,2,1,0,44,1,66,NA,12.47908,0
2020-07-08,수,0,41,1,0,0,0,25.2,20.2,30.2,0,NA,75438,NA,15115,18511,16446,31,2,5,0,63,0,56,NA,12.96451,0
2020-07-09,목,0,51,1,0,0,0,26.6,21.3,31.6,0,NA,74576,NA,15114,18511,16445,31,6,6,0,49,2,49,NA,12.79499,0
2020-07-10,금,0,59,1,0,0,0,25.4,22.1,29.2,1,9.5,77055,NA,15113,18511,16444,31,7,5,0,45,1,46,NA,16.56943,0
2020-07-11,토,1,54,1,0,0,0,26.2,23.5,29.4,0,NA,50920,NA,15112,18511,16443,31,2,16,0,35,0,79,NA,17.63935,0
2020-07-12,일,1,55,1,0,0,0,22.2,18.9,25.7,1,43.8,33825,NA,15111,18511,16442,31,1,3,0,44,1,34,63,18.37244,0
2020-07-13,월,0,41,1,0,0,0,18.8,17.7,19.7,1,117.9,69326,NA,15111,18511,16441,31,0,0,0,62,0,26,NA,12.98432,0
2020-07-14,화,0,46,1,0,0,1,19.9,18.9,21.6,1,6.1,76334,NA,15111,18511,16440,31,1,2,0,33,0,78,NA,12.01897,0
2020-07-15,수,0,34,1,0,0,1,21.1,19,25.1,1,9.3,78136,NA,15111,18511,16439,31,3,4,0,39,0,66,NA,12.53852,0
2020-07-16,목,0,83,1,0,1,1,23.2,19.2,28.2,0,NA,79858,NA,15111,18511,16438,31,1,5,0,61,2,48,NA,25.67695,0
2020-07-17,금,0,55,1,0,0,1,25,19.9,30.9,0,NA,85123,NA,15111,18511,16437,31,1,3,0,60,2,64,NA,17.79675,0
2020-07-18,토,1,50,1,0,0,1,25,21.8,29.1,0,NA,56017,NA,15111,18511,16436,30,0,9,0,39,1,59,NA,18.14789,0
2020-07-19,일,1,55,1,0,0,1,25.6,21,29.9,1,7.2,38607,NA,15111,18511,16435,30,1,3,0,34,1,37,66,17.46213,0
2020-07-20,월,0,75,1,0,0,1,24.5,22.5,29.3,1,20.2,76000,NA,15111,18511,16434,30,0,0,0,26,1,16,NA,12.74656,13760.01845
2020-07-21,화,0,35,1,0,0,1,25.9,22,30,0,NA,81117,NA,15111,18511,16433,30,0,11,0,45,0,71,NA,11.82304,4215.739898
2020-07-22,수,0,35,1,0,0,1,23.5,21.8,25.2,1,25.1,78573,NA,15111,18511,16432,30,0,13,0,63,1,55,NA,12.73335,2211.660146
